mean_delta,median_delta,sign_agreement,prompt_mean
0.008904398552836054,0.006510416666666667,0.9743589743589745,0.24078298004079254
0.012985373864521095,0.0087890625,0.8156400802328241,0.276774474328356
0.006783974931500941,0.005859375,0.8714617428851964,0.5407541346110446
0.008554222470238097,0.006429036458333333,0.5932539682539683,0.23087952628968256
0.00781308334004571,0.006510416666666667,0.719542092144719,0.5783042725464217
0.005189591622283332,0.004557291666666667,0.618140535813532,0.6469046579989107
0.0037874581952153912,0.0029296875,0.49434037864369423,0.4663318056164829
0.006861964362763173,0.005208333333333333,0.6411849609838456,0.37593383039906625
0.010652457165554593,0.010416666666666666,0.6306458865282395,0.7700845099569823
0.005727920006691749,0.0048828125,0.5454552261156035,0.3049063418360662
0.008790554855666337,0.005859375,0.8487516977404619,0.4134188923786888
0.005540794909381663,0.0048828125,0.753731343283582,0.27925037202380953
0.007924882192460318,0.004557291666666667,0.7724867724867724,0.24301421957671956
0.0042021554379480285,0.0037434895833333335,0.6177060931899642,0.3663137670810932
0.01185828157791835,0.010416666666666666,0.6537568306010929,0.548993888112403
0.007316788161872003,0.0048828125,0.7759016051698978,0.25711891058213465
0.0063474847728270415,0.005208333333333333,0.8418265813788203,0.38379610633315825
0.007924404988894662,0.005208333333333333,0.6980685346729252,0.3603283367813274
0.008511560038349917,0.005696614583333333,0.6069993171397913,0.33614419509123095
0.0051728121412689745,0.004231770833333333,0.7102567817577959,0.44018080515321173
0.004926348313111963,0.0026041666666666665,0.4121753937845892,0.5023969973925074
0.009678671715519243,0.009114583333333334,0.8070410182940929,0.36568174188824093
0.010054003071581198,0.006184895833333333,0.6626780626780627,0.2708046763710826
0.003914013243558115,0.004231770833333333,0.4867637844611529,0.24605512499510496
0.00941385248655914,0.006266276041666667,0.7494623655913979,0.2579205761476427
0.0044000252725035155,0.0032552083333333335,0.6834484081319525,0.34348670833633005
0.009221823670081392,0.0078125,0.8152704135737009,0.47622746588957315
0.004387205035864843,0.0021158854166666665,0.49996558695745685,0.31155290618816406
0.0049989555947532694,0.0032552083333333335,0.6322668993830819,0.6284513970074351
0.010888476218979584,0.010416666666666666,0.7902539964072129,0.48134559647919345
0.006065587984782729,0.005208333333333333,0.6175134527495209,0.5063758312826913
0.006880670562031014,0.005208333333333333,0.9224331525359215,0.6226750294098468
0.008769534363542166,0.007161458333333333,0.7978734257930814,0.42904928301351025
0.007034440938024998,0.005208333333333333,0.7182842434611058,0.44318444837953325
0.006036485134362492,0.005208333333333333,0.7063464837049743,0.2565141018081761
0.006344864727640377,0.005859375,0.64694600260638,0.3701135272580953
0.005263872278672316,0.0032552083333333335,0.649905112639852,0.646774331681919
0.007427407793493847,0.005208333333333333,0.9084520955934701,0.5309984292354856
0.006487348261154856,0.005859375,0.7915175375805298,0.5537339185251879
0.005234218183436934,0.004557291666666667,0.6456228956228957,0.5053117867375679
0.005525810682175438,0.005208333333333333,0.6814426054798158,0.8535731603424801
0.004646683069534632,0.0029296875,0.628982683982684,0.2699757127637987
0.00827644629463004,0.008463541666666666,0.643481091833805,0.6577071172865141
0.0053096943600809896,0.0032552083333333335,0.7631666193047267,0.2708927438917898
0.01537332687282223,0.014322916666666666,0.7602672389973345,0.6536721882148634
0.00714313470033948,0.007161458333333333,0.7647166528014903,0.33960614193722477
0.005886767684504357,0.004557291666666667,0.6421977124183007,0.3392223482817606
0.008030395317849362,0.008463541666666666,0.604069811178816,0.4621203762244761
0.0033727551089609304,0.001953125,0.4579521882894169,0.4771635278786121
0.0036416474379056614,0.0026041666666666665,0.5560857271383587,0.4254674019785039
0.006050579445635589,0.005208333333333333,0.842930808676774,0.5528301237853663
0.007225712172878505,0.005208333333333333,0.7846481862408985,0.35906362569179157
0.00761639681713627,0.005859375,0.6803470923365836,0.5193305438400002
0.0060206568166877444,0.005208333333333333,0.43060085131877107,0.5211136014580178
0.005032291187433623,0.004557291666666667,0.48253131179960446,0.4832576275884664
0.009197049955127766,0.0078125,0.9495022479126526,0.33116077521446924
0.005931043623974265,0.0032552083333333335,0.6280334522802241,0.34368316153954376
0.004264329443788686,0.00390625,0.6167529813282536,0.4759760982584463
0.00667696770836911,0.005208333333333333,0.8842772587809681,0.5191070801206096
0.006961553423236515,0.004231770833333333,0.8210235131396958,0.43508921328066813
0.008984904633395912,0.0068359375,0.6909321175278622,0.3083869034232709
0.00771314889652941,0.007161458333333333,0.8685008983740984,0.33323471715631764
0.01374718869837662,0.009765625,0.8427225638858896,0.35988234887957354
0.005052584532446807,0.00390625,0.6827308125565678,0.3325655894900237
0.00442900054635802,0.0026041666666666665,0.6582362708470687,0.45350544695958633
0.005965332607733176,0.004557291666666667,0.71817525908435,0.6769098663430162
0.010540591555049987,0.008544921875,0.6885413996411177,0.27537051463834056
0.008947272625448028,0.00634765625,0.5410394265232975,0.3305728816644265
0.009541109267759798,0.00634765625,0.548676584076318,0.5746901635271969
0.0063860886179985185,0.005208333333333333,0.6294692363749018,0.7286284914671514
0.00552554226548814,0.0037434895833333335,0.6629476465351368,0.3161661198410262
0.007367519438965441,0.00390625,0.7184228606555895,0.38224134362598083
0.007197310145146151,0.005859375,0.8197659272880512,0.4877878966333491
0.013258584234538228,0.013020833333333334,0.8629302960853763,0.4014450570830594
0.004477907798220298,0.00390625,0.7220418470418472,0.5065157598116583
0.007009571004197558,0.00390625,0.764503554230681,0.236385899163036
0.0043095920993769235,0.0026041666666666665,0.5206513987049267,0.44715944584443673
0.005696860573907858,0.005208333333333333,0.7770277626852069,0.6235770321870658
0.008450977704678363,0.007161458333333333,0.9050682261208577,0.544502591706539
0.004703481253977574,0.00390625,0.5009653839509897,0.8317934736223164
0.005170256819482925,0.00439453125,0.6444457009310566,0.49359863630955747
0.004999425546229058,0.0026041666666666665,0.6403934465548008,0.490836791512447
0.00670146573469151,0.005859375,0.7949976805319313,0.43703898810386704
0.0065063758969238,0.005859375,0.6307258530942742,0.42823057305222195
0.003962751116071428,0.00244140625,0.48878306878306876,0.2575841703869048
0.005320439178519411,0.005859375,0.6815884905772546,0.5127516760229959
0.00820956603439473,0.0078125,0.7039903064820008,0.593842449770606
0.006342201734244325,0.0030924479166666665,0.5682198327359618,0.24841527357750895
0.00546537917127429,0.004557291666666667,0.8318588939503972,0.3933745517883079
0.0047024089828310274,0.0032552083333333335,0.7140371102327624,0.47849810520284364
0.006319158530287143,0.005859375,0.6425607223235096,0.589088268361254
0.006307486119007653,0.00439453125,0.6605028517796548,0.6328964167800898
0.004272035605400697,0.00390625,0.6357917150600078,0.25779737708091366
0.005323669386169387,0.0035807291666666665,0.810960281548517,0.3140528261736901
0.006229466436529445,0.004557291666666667,0.5912590871940465,0.41966907020260685
0.003167217816136381,0.00244140625,0.4054834054834055,0.27213125159938584
0.003695626779122873,0.0026041666666666665,0.589232982982983,0.4914786124014639
0.004204138705730141,0.0029296875,0.7281344307270233,0.44205020278985846
0.007175809598613696,0.005208333333333333,0.7852004365521941,0.6821557017913561
0.010638176699662369,0.007649739583333333,0.5629604051565378,0.5313348572264426
0.004980959572103053,0.0032552083333333335,0.5813547107158668,0.3736126881373448
0.0036638080813406553,0.0032552083333333335,0.7980934138138406,0.3426343681911572
0.0032060081639972253,0.00390625,0.5348561759729272,0.6440222132945266
0.004439001580109656,0.0032552083333333335,0.61326222031101,0.5049738632496946
0.004904330137174703,0.0032552083333333335,0.7735390355912743,0.46989533253205124
0.006434274724616859,0.0037434895833333335,0.535536398467433,0.25440488306194126
0.00778908048701774,0.004231770833333333,0.8494497012283574,0.6165699870461481
0.007854670194823646,0.005533854166666667,0.7103124780874142,0.5017127057303488
0.006236532182866955,0.005208333333333333,0.6486982683628989,0.45501352584909727
0.009731229763879018,0.009765625,0.8583304478826866,0.5150486810643061
0.006043614041957583,0.005208333333333333,0.5883429970333585,0.7050248522354584
0.006234608698846328,0.005208333333333333,0.7564261262913381,0.5336555490129031
0.005797935704151287,0.00390625,0.5468984402905108,0.6922520476147954
0.008275660336454256,0.00634765625,0.6211063559028042,0.34666073609178244
0.007213893513137107,0.005859375,0.8777838607924139,0.5479958158508649
0.004588009165412722,0.00390625,0.7035697902381068,0.5238369755784533
0.00813505558055601,0.005859375,0.8008963799341805,0.5321796866477118
0.005870512749853028,0.0035807291666666665,0.7027630805408583,0.40891737626763663
0.008668943528103006,0.0078125,0.7508781741047411,0.49448528508397266
0.004535139747066578,0.0029296875,0.6607364877991883,0.4780896754078902
