step,pos,ratio_mean,ratio_last4,ratio_last,conf
0,33,1.0,1.0,1.0,0.2197265625
0,34,1.0,1.0,1.0,0.50390625
0,35,1.0,1.0,1.0,0.0703125
0,36,1.0,1.0,1.0,0.10986328125
0,37,1.0,1.0,1.0,0.09716796875
0,38,1.0,1.0,1.0,0.068359375
0,39,1.0,1.0,1.0,0.08740234375
0,40,1.0,1.0,1.0,0.11767578125
0,41,1.0,1.0,1.0,-inf
0,42,1.0,1.0,1.0,-inf
0,43,1.0,1.0,1.0,-inf
0,44,1.0,1.0,1.0,-inf
0,45,1.0,1.0,1.0,-inf
0,46,1.0,1.0,1.0,-inf
0,47,1.0,1.0,1.0,-inf
0,48,1.0,1.0,1.0,-inf
0,49,1.0,1.0,1.0,-inf
0,50,1.0,1.0,1.0,-inf
0,51,1.0,1.0,1.0,-inf
0,52,1.0,1.0,1.0,-inf
0,53,1.0,1.0,1.0,-inf
0,54,1.0,1.0,1.0,-inf
0,55,1.0,1.0,1.0,-inf
0,56,1.0,1.0,1.0,-inf
0,57,1.0,1.0,1.0,-inf
0,58,1.0,1.0,1.0,-inf
0,59,1.0,1.0,1.0,-inf
0,60,1.0,1.0,1.0,-inf
0,61,1.0,1.0,1.0,-inf
0,62,1.0,1.0,1.0,-inf
0,63,1.0,1.0,1.0,-inf
0,64,1.0,1.0,1.0,-inf
0,65,1.0,1.0,1.0,-inf
0,66,1.0,1.0,1.0,-inf
0,67,1.0,1.0,1.0,-inf
0,68,1.0,1.0,1.0,-inf
0,69,1.0,1.0,1.0,-inf
0,70,1.0,1.0,1.0,-inf
0,71,1.0,1.0,1.0,-inf
0,72,1.0,1.0,1.0,-inf
0,73,1.0,1.0,1.0,-inf
0,74,1.0,1.0,1.0,-inf
0,75,1.0,1.0,1.0,-inf
0,76,1.0,1.0,1.0,-inf
0,77,1.0,1.0,1.0,-inf
0,78,1.0,1.0,1.0,-inf
0,79,1.0,1.0,1.0,-inf
0,80,1.0,1.0,1.0,-inf
0,81,1.0,1.0,1.0,-inf
0,82,1.0,1.0,1.0,-inf
0,83,1.0,1.0,1.0,-inf
0,84,1.0,1.0,1.0,-inf
0,85,1.0,1.0,1.0,-inf
0,86,1.0,1.0,1.0,-inf
0,87,1.0,1.0,1.0,-inf
0,88,1.0,1.0,1.0,-inf
0,89,1.0,1.0,1.0,-inf
0,90,1.0,1.0,1.0,-inf
0,91,1.0,1.0,1.0,-inf
0,92,1.0,1.0,1.0,-inf
0,93,1.0,1.0,1.0,-inf
0,94,1.0,1.0,1.0,-inf
0,95,1.0,1.0,1.0,-inf
0,96,1.0,1.0,1.0,-inf
1,33,0.9375,0.921875,0.94140625,0.4921875
1,35,0.9296875,0.859375,0.79296875,0.0888671875
1,36,0.93359375,0.88671875,0.86328125,0.111328125
1,37,0.94921875,0.9375,0.93359375,0.10693359375
1,38,0.94921875,0.9453125,0.9296875,0.08203125
1,39,0.9609375,0.94140625,0.9296875,0.15625
1,40,0.953125,0.93359375,0.91796875,0.19140625
1,41,0.96484375,0.93359375,0.91796875,-inf
1,42,0.9609375,0.9375,0.91796875,-inf
