step,pos,ratio_mean,ratio_last4,ratio_last,conf
0,33,1.0,1.0,1.0,0.13671875
0,34,1.0,1.0,1.0,0.09033203125
0,35,1.0,1.0,1.0,0.09326171875
0,36,1.0,1.0,1.0,0.076171875
0,37,1.0,1.0,1.0,0.115234375
0,38,1.0,1.0,1.0,0.078125
0,39,1.0,1.0,1.0,0.08251953125
0,40,1.0,1.0,1.0,0.080078125
0,41,1.0,1.0,1.0,-inf
0,42,1.0,1.0,1.0,-inf
0,43,1.0,1.0,1.0,-inf
0,44,1.0,1.0,1.0,-inf
0,45,1.0,1.0,1.0,-inf
0,46,1.0,1.0,1.0,-inf
0,47,1.0,1.0,1.0,-inf
0,48,1.0,1.0,1.0,-inf
0,49,1.0,1.0,1.0,-inf
0,50,1.0,1.0,1.0,-inf
0,51,1.0,1.0,1.0,-inf
0,52,1.0,1.0,1.0,-inf
0,53,1.0,1.0,1.0,-inf
0,54,1.0,1.0,1.0,-inf
0,55,1.0,1.0,1.0,-inf
0,56,1.0,1.0,1.0,-inf
0,57,1.0,1.0,1.0,-inf
0,58,1.0,1.0,1.0,-inf
0,59,1.0,1.0,1.0,-inf
0,60,1.0,1.0,1.0,-inf
0,61,1.0,1.0,1.0,-inf
0,62,1.0,1.0,1.0,-inf
0,63,1.0,1.0,1.0,-inf
0,64,1.0,1.0,1.0,-inf
0,65,1.0,1.0,1.0,-inf
0,66,1.0,1.0,1.0,-inf
0,67,1.0,1.0,1.0,-inf
0,68,1.0,1.0,1.0,-inf
0,69,1.0,1.0,1.0,-inf
0,70,1.0,1.0,1.0,-inf
0,71,1.0,1.0,1.0,-inf
0,72,1.0,1.0,1.0,-inf
0,73,1.0,1.0,1.0,-inf
0,74,1.0,1.0,1.0,-inf
0,75,1.0,1.0,1.0,-inf
0,76,1.0,1.0,1.0,-inf
0,77,1.0,1.0,1.0,-inf
0,78,1.0,1.0,1.0,-inf
0,79,1.0,1.0,1.0,-inf
0,80,1.0,1.0,1.0,-inf
0,81,1.0,1.0,1.0,-inf
0,82,1.0,1.0,1.0,-inf
0,83,1.0,1.0,1.0,-inf
0,84,1.0,1.0,1.0,-inf
0,85,1.0,1.0,1.0,-inf
0,86,1.0,1.0,1.0,-inf
0,87,1.0,1.0,1.0,-inf
0,88,1.0,1.0,1.0,-inf
0,89,1.0,1.0,1.0,-inf
0,90,1.0,1.0,1.0,-inf
0,91,1.0,1.0,1.0,-inf
0,92,1.0,1.0,1.0,-inf
0,93,1.0,1.0,1.0,-inf
0,94,1.0,1.0,1.0,-inf
0,95,1.0,1.0,1.0,-inf
0,96,1.0,1.0,1.0,-inf
1,34,0.9296875,0.90625,0.87890625,0.298828125
1,35,0.921875,0.91796875,0.91015625,0.1142578125
1,36,0.9375,0.94140625,0.92578125,0.1376953125
1,37,0.94140625,0.94921875,0.92578125,0.08154296875
1,38,0.94921875,0.953125,0.9375,0.0546875
1,39,0.953125,0.953125,0.9375,0.058837890625
1,40,0.953125,0.9609375,0.9453125,0.06787109375
1,41,0.9609375,0.9609375,0.94921875,-inf
1,42,0.96484375,0.96875,0.953125,-inf
1,43,0.96484375,0.96875,0.95703125,-inf
1,44,0.95703125,0.96875,0.953125,-inf
1,45,0.96484375,0.96875,0.9609375,-inf
1,46,0.96484375,0.96875,0.953125,-inf
1,47,0.96484375,0.97265625,0.95703125,-inf
1,48,0.97265625,0.9765625,0.953125,-inf
1,49,0.9765625,0.98046875,0.96484375,-inf
1,50,0.96875,0.9765625,0.96484375,-inf
1,51,0.96875,0.9765625,0.9609375,-inf
1,52,0.96875,0.97265625,0.9609375,-inf
1,53,0.97265625,0.9765625,0.96484375,-inf
1,54,0.9765625,0.98046875,0.96484375,-inf
1,55,0.97265625,0.984375,0.9765625,-inf
1,56,0.9765625,0.984375,0.98046875,-inf
1,57,0.9765625,0.984375,0.98046875,-inf
1,58,0.97265625,0.984375,0.98046875,-inf
1,59,0.9765625,0.984375,0.9765625,-inf
1,60,0.97265625,0.984375,0.98046875,-inf
1,61,0.97265625,0.984375,0.9765625,-inf
1,62,0.98046875,0.984375,0.97265625,-inf
1,63,0.9765625,0.98046875,0.96875,-inf
1,64,0.97265625,0.98046875,0.96484375,-inf
1,65,0.97265625,0.984375,0.96875,-inf
1,66,0.9765625,0.984375,0.97265625,-inf
1,67,0.9765625,0.984375,0.9765625,-inf
1,68,0.984375,0.98828125,0.9765625,-inf
