mean_delta,median_delta,sign_agreement,prompt_mean
0.015401785714285715,0.0078125,0.4857142857142857,0.646875
0.02734375,0.02734375,1.0,0.55078125
0.02734375,0.02734375,1.0,0.55078125
0.013571714743589744,0.01171875,0.7948717948717948,0.6683693910256411
0.08333333333333333,0.046875,1.0,0.546875
0.004261363636363636,0.00390625,0.36363636363636365,0.630859375
0.00968070652173913,0.0078125,0.391304347826087,0.604110054347826
0.004261363636363636,0.00390625,0.36363636363636365,0.630859375
0.01796875,0.01171875,0.6,0.595703125
0.0234375,0.0234375,1.0,0.556640625
0.013571714743589744,0.01171875,0.7948717948717948,0.6683693910256411
0.027669270833333332,0.0234375,1.0,0.9140625
0.015401785714285715,0.0078125,0.4857142857142857,0.646875
0.03577769886363636,0.03125,0.9545454545454546,0.6525213068181818
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.008463541666666666,0.00390625,0.6666666666666666,0.6178385416666666
0.08333333333333333,0.046875,1.0,0.546875
0.028366815476190476,0.02734375,0.6666666666666666,0.5885416666666666
0.00968070652173913,0.0078125,0.391304347826087,0.604110054347826
0.034307065217391304,0.03125,0.6956521739130435,0.7567934782608695
,,0.0,1.0
0.013571714743589744,0.01171875,0.7948717948717948,0.6683693910256411
0.015401785714285715,0.0078125,0.4857142857142857,0.646875
0.009296875,0.0078125,0.84,0.786328125
0.024939903846153848,0.013671875,0.5384615384615384,0.5945012019230769
0.007016782407407407,0.005859375,0.7407407407407407,0.8115596064814815
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.012855113636363637,0.01171875,0.9090909090909091,0.8166903409090909
0.018833705357142856,0.015625,0.5,0.6398344494047619
0.0234375,0.0234375,1.0,0.556640625
0.028366815476190476,0.02734375,0.6666666666666666,0.5885416666666666
0.01567778716216216,0.015625,0.4594594594594595,0.650707347972973
0.006587009803921569,0.00390625,0.47058823529411764,0.7910539215686274
0.008773053278688525,0.0078125,0.5081967213114754,0.94140625
0.00390625,0.00390625,0.625,0.67431640625
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.009765625,0.01171875,0.5833333333333334,0.6027018229166666
0.034307065217391304,0.03125,0.6956521739130435,0.7567934782608695
0.008773053278688525,0.0078125,0.5081967213114754,0.94140625
0.006587009803921569,0.00390625,0.47058823529411764,0.7910539215686274
0.01611328125,0.01953125,0.9464285714285714,0.8288922991071429
0.006587009803921569,0.00390625,0.47058823529411764,0.7910539215686274
0.012855113636363637,0.01171875,0.9090909090909091,0.8166903409090909
0.009837962962962963,0.0078125,0.5555555555555556,0.6105324074074074
0.038308662280701754,0.0390625,0.9473684210526315,0.841077302631579
0.008263221153846154,0.00390625,0.6923076923076923,0.6102764423076923
0.010184151785714286,0.0078125,0.5357142857142857,0.6103515625
0.00390625,0.00390625,0.625,0.67431640625
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.030509159482758622,0.0234375,1.0,0.8731815732758621
0.009992732558139535,0.01171875,0.9302325581395349,0.6418968023255814
0.0086669921875,0.005859375,0.8125,0.6214599609375
0.03577769886363636,0.03125,0.9545454545454546,0.6525213068181818
0.034307065217391304,0.03125,0.6956521739130435,0.7567934782608695
0.0042251275510204085,0.00390625,0.4489795918367347,0.7841996173469388
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.025111607142857144,0.01171875,0.5714285714285714,0.6283482142857143
0.0185546875,0.0078125,0.75,0.669921875
0.011513157894736841,0.01171875,0.6842105263157895,0.5826480263157895
0.075,0.0234375,0.6,0.63359375
0.02734375,0.02734375,1.0,0.55078125
0.0194091796875,0.0224609375,0.5,0.5867919921875
0.010850694444444444,0.01171875,0.6666666666666666,0.6560329861111112
0.020926339285714284,0.013671875,0.5714285714285714,0.5824497767857143
0.029411764705882353,0.03125,0.9117647058823529,0.6245404411764706
0.01180186170212766,0.01171875,0.8723404255319149,0.7736037234042553
0.0185546875,0.0078125,0.75,0.669921875
0.010080645161290322,0.0078125,0.5161290322580645,0.6171875
0.038308662280701754,0.0390625,0.9473684210526315,0.841077302631579
0.024939903846153848,0.013671875,0.5384615384615384,0.5945012019230769
0.027669270833333332,0.0234375,1.0,0.9140625
0.01796875,0.01171875,0.6,0.595703125
0.01180186170212766,0.01171875,0.8723404255319149,0.7736037234042553
0.009837962962962963,0.0078125,0.5555555555555556,0.6105324074074074
0.009765625,0.01171875,0.5833333333333334,0.6027018229166666
0.021875,0.015625,0.7,0.6376953125
0.08333333333333333,0.046875,1.0,0.546875
0.021875,0.015625,0.7,0.6376953125
0.029411764705882353,0.03125,0.9117647058823529,0.6245404411764706
0.011865234375,0.0078125,0.85,0.653466796875
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.015401785714285715,0.0078125,0.4857142857142857,0.646875
0.018833705357142856,0.015625,0.5,0.6398344494047619
0.034307065217391304,0.03125,0.6956521739130435,0.7567934782608695
0.018833705357142856,0.015625,0.5,0.6398344494047619
0.031901041666666664,0.01953125,0.5833333333333334,0.6287434895833334
0.03577769886363636,0.03125,0.9545454545454546,0.6525213068181818
0.0086669921875,0.005859375,0.8125,0.6214599609375
0.007016782407407407,0.005859375,0.7407407407407407,0.8115596064814815
0.010184151785714286,0.0078125,0.5357142857142857,0.6103515625
0.075,0.0234375,0.6,0.63359375
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
0.024773848684210526,0.01953125,0.9210526315789473,0.6494654605263158
0.0042251275510204085,0.00390625,0.4489795918367347,0.7841996173469388
0.034307065217391304,0.03125,0.6956521739130435,0.7567934782608695
0.0234375,0.0234375,1.0,0.556640625
0.01611328125,0.01953125,0.9464285714285714,0.8288922991071429
0.016904633620689655,0.0078125,0.5172413793103449,0.6116648706896551
0.029411764705882353,0.03125,0.9117647058823529,0.6245404411764706
0.0234375,0.0234375,1.0,0.556640625
0.019205729166666668,0.015625,0.9166666666666666,0.640625
0.009296875,0.0078125,0.84,0.786328125
0.008759469696969696,0.0078125,0.48484848484848486,0.6265388257575758
