step,pos,ratio_mean,ratio_last4,ratio_last,conf
0,46,1.0,1.0,1.0,0.1650390625
0,47,1.0,1.0,1.0,0.349609375
0,48,1.0,1.0,1.0,0.4609375
0,49,1.0,1.0,1.0,0.060302734375
0,50,1.0,1.0,1.0,0.0517578125
0,51,1.0,1.0,1.0,0.04833984375
0,52,1.0,1.0,1.0,0.05224609375
0,53,1.0,1.0,1.0,0.0478515625
0,54,1.0,1.0,1.0,-inf
0,55,1.0,1.0,1.0,-inf
0,56,1.0,1.0,1.0,-inf
0,57,1.0,1.0,1.0,-inf
0,58,1.0,1.0,1.0,-inf
0,59,1.0,1.0,1.0,-inf
0,60,1.0,1.0,1.0,-inf
0,61,1.0,1.0,1.0,-inf
0,62,1.0,1.0,1.0,-inf
0,63,1.0,1.0,1.0,-inf
0,64,1.0,1.0,1.0,-inf
0,65,1.0,1.0,1.0,-inf
0,66,1.0,1.0,1.0,-inf
0,67,1.0,1.0,1.0,-inf
0,68,1.0,1.0,1.0,-inf
0,69,1.0,1.0,1.0,-inf
0,70,1.0,1.0,1.0,-inf
0,71,1.0,1.0,1.0,-inf
0,72,1.0,1.0,1.0,-inf
0,73,1.0,1.0,1.0,-inf
0,74,1.0,1.0,1.0,-inf
0,75,1.0,1.0,1.0,-inf
0,76,1.0,1.0,1.0,-inf
0,77,1.0,1.0,1.0,-inf
0,78,1.0,1.0,1.0,-inf
0,79,1.0,1.0,1.0,-inf
0,80,1.0,1.0,1.0,-inf
0,81,1.0,1.0,1.0,-inf
0,82,1.0,1.0,1.0,-inf
0,83,1.0,1.0,1.0,-inf
0,84,1.0,1.0,1.0,-inf
0,85,1.0,1.0,1.0,-inf
0,86,1.0,1.0,1.0,-inf
0,87,1.0,1.0,1.0,-inf
0,88,1.0,1.0,1.0,-inf
0,89,1.0,1.0,1.0,-inf
0,90,1.0,1.0,1.0,-inf
0,91,1.0,1.0,1.0,-inf
0,92,1.0,1.0,1.0,-inf
0,93,1.0,1.0,1.0,-inf
0,94,1.0,1.0,1.0,-inf
0,95,1.0,1.0,1.0,-inf
0,96,1.0,1.0,1.0,-inf
0,97,1.0,1.0,1.0,-inf
0,98,1.0,1.0,1.0,-inf
0,99,1.0,1.0,1.0,-inf
0,100,1.0,1.0,1.0,-inf
0,101,1.0,1.0,1.0,-inf
0,102,1.0,1.0,1.0,-inf
0,103,1.0,1.0,1.0,-inf
0,104,1.0,1.0,1.0,-inf
0,105,1.0,1.0,1.0,-inf
0,106,1.0,1.0,1.0,-inf
0,107,1.0,1.0,1.0,-inf
0,108,1.0,1.0,1.0,-inf
0,109,1.0,1.0,1.0,-inf
1,46,0.93359375,0.93359375,0.96875,0.9296875
1,47,0.91796875,0.9140625,0.9453125,0.984375
1,49,0.9375,0.9453125,0.9375,0.11767578125
1,50,0.94921875,0.94921875,0.9609375,0.146484375
1,51,0.94921875,0.9609375,0.96484375,0.1533203125
1,52,0.96484375,0.9609375,0.96484375,0.12060546875
1,53,0.96875,0.9609375,0.96875,0.1123046875
1,54,0.96875,0.9609375,0.96875,-inf
