mean_delta,median_delta,sign_agreement,prompt_mean
0.02322635135135135,0.021484375,0.8108108108108107,0.5746146537162162
0.03275851117886179,0.03515625,0.7804878048780488,0.6088748094512195
0.02413352272727273,0.017578125,0.5927272727272728,0.6268963068181819
0.03275851117886179,0.03515625,0.7804878048780488,0.6088748094512195
0.01545725412912913,0.013671875,0.5663663663663663,0.7434297578828829
0.0322265625,0.03173828125,1.0,0.47737630208333337
0.012306925122749592,0.0078125,0.7017184942716858,0.7316594849631751
0.012087938262195123,0.01171875,0.502710027100271,0.7441829691734417
0.017291356646825396,0.015625,0.6997354497354498,0.6952737475198413
0.020807181553911206,0.017578125,0.813953488372093,0.7958806818181818
0.016040467379385966,0.0078125,0.518640350877193,0.7174307839912281
0.016061251280737703,0.015625,0.875,0.7408107069672132
0.012306925122749592,0.0078125,0.7017184942716858,0.7316594849631751
0.014004550137362638,0.0126953125,0.7513736263736264,0.8402139852335164
0.011653806188423644,0.0078125,0.6674876847290641,0.7761675454125616
0.009596049491995074,0.005859375,0.5067733990147784,0.6994725119304187
0.012366263854679803,0.009765625,0.6738916256157635,0.803230834359606
0.014955642583120203,0.0126953125,0.7065217391304348,0.7384336037404091
0.014759810174069627,0.0126953125,0.7193877551020409,0.7468803927821128
0.01698190789473684,0.013671875,0.8210526315789474,0.5192948190789474
0.023372395833333334,0.0224609375,0.6166666666666667,0.48655598958333335
0.016048177083333334,0.013671875,0.5888888888888888,0.6438368055555556
0.0082763671875,0.0068359375,0.696875,0.57059326171875
0.014690307771122318,0.01171875,0.7307692307692308,0.7337494088902901
0.012622948000733675,0.0078125,0.6082171680117388,0.7308642470652971
0.04095643939393939,0.03515625,0.7727272727272727,0.5128728693181819
0.012087938262195123,0.01171875,0.502710027100271,0.7441829691734417
0.022726714723444376,0.01953125,0.6247642991829039,0.7435599662162162
0.015369503997093024,0.01171875,0.6056201550387597,0.6516927083333333
0.013167636846405227,0.0087890625,0.5925925925925926,0.7818882761437909
0.009012276785714287,0.0078125,0.6428571428571429,0.5753348214285714
0.013156243215371254,0.009765625,0.7672600955275728,0.7663297533108988
0.014262462797619047,0.01171875,0.7071428571428571,0.7733119419642858
0.03559614301801802,0.03515625,0.8108108108108107,0.5980521537162162
0.025027901785714287,0.013671875,0.6714285714285714,0.6291573660714286
0.00940212673611111,0.005859375,0.48472222222222217,0.727734375
0.028885690789473683,0.0234375,0.42105263157894735,0.8067948190789473
0.011555989583333332,0.01171875,0.5833333333333334,0.5936414930555556
0.04084761424731183,0.041015625,1.0,0.7017074092741935
0.019357134205426358,0.01611328125,0.813953488372093,0.6228841145833334
0.030680338541666668,0.03125,0.7375,0.6095703125
0.01282740074088146,0.0078125,0.6550151975683891,0.808351835581307
0.010785590277777778,0.0107421875,0.5055555555555555,0.5904459635416667
0.013428429932336183,0.0126953125,0.709045584045584,0.7644063835470085
0.012886497149610678,0.009765625,0.8020022246941045,0.792462545189099
0.021299208603896103,0.017578125,0.6292207792207792,0.7019683441558442
0.012718098958333333,0.009765625,0.5491666666666667,0.6963802083333333
0.012496798155737704,0.01171875,0.9,0.6740138319672131
0.015407986111111112,0.0126953125,0.5925925925925926,0.6292860243055556
0.022798084077380952,0.017578125,0.6130952380952381,0.6504836309523809
0.018997896634615385,0.015625,0.7564102564102564,0.8245768229166667
0.01907552083333333,0.0185546875,0.6,0.55595703125
0.020278857655502393,0.017578125,0.9824561403508771,0.849711548046252
0.015399639423076924,0.0166015625,0.6997863247863247,0.7214376335470085
0.013065905448717947,0.009765625,0.5807692307692307,0.6187199519230769
0.015410209614071038,0.01171875,0.7291666666666666,0.8124252903005464
0.019196677941906652,0.015625,0.7606752730883812,0.7259059629468718
0.007271634615384616,0.00390625,0.6307692307692307,0.4847355769230769
0.031184895833333334,0.01953125,0.7952380952380952,0.5434058779761906
0.011652103823765556,0.0078125,0.6374949819349658,0.8006354124849457
0.01588686512002342,0.013671875,0.8571428571428572,0.8883413989314988
0.015208692338282079,0.015625,0.6935312831389184,0.7241516436903499
0.01724185994647636,0.01171875,0.7894736842105263,0.8117656180307762
0.021484375,0.021484375,0.25,0.70947265625
0.025005918560606064,0.01611328125,0.7727272727272727,0.5273585464015151
0.015495285815939279,0.0126953125,0.6209677419354839,0.7141414403462998
0.013569670656724228,0.009765625,0.7257980115122973,0.7585034013605443
0.01182217903325123,0.0078125,0.7881773399014778,0.8672235798953202
0.017822265625,0.017578125,0.875,0.4873046875
0.013234410350678731,0.0087890625,0.4807692307692308,0.6343104850113122
0.019295247395833333,0.013671875,0.75,0.8323893229166667
0.025913318452380953,0.0234375,0.6414285714285715,0.7212127976190477
0.01658347800925926,0.009765625,0.6148148148148148,0.6407660590277777
0.038515625,0.044921875,0.46,0.8906640625
0.019583022024428277,0.0185546875,0.70504158004158,0.7799932594854471
0.021323172099282296,0.017578125,0.8642344497607655,0.6777110122607655
0.0240563472985348,0.01953125,0.7252747252747254,0.7258792639652014
0.011186376463210702,0.0078125,0.6872909698996655,0.6485942725752508
0.00920207509881423,0.0078125,0.6706192358366272,0.7084053853754941
0.00940212673611111,0.005859375,0.48472222222222217,0.727734375
0.022776178728070175,0.01953125,0.7710526315789473,0.6532791940789473
0.013253634093237704,0.01220703125,0.8125,0.7422755507172132
0.01916893115942029,0.017578125,0.7797101449275362,0.6238054800724637
0.01382938508064516,0.0126953125,0.6209677419354839,0.5656895791330645
0.025092405913978495,0.0234375,0.85,0.8167464717741936
0.0174560546875,0.0166015625,0.796875,0.56610107421875
0.007947716346153846,0.005859375,0.8038461538461539,0.5626352163461539
0.012316473599137932,0.009765625,0.5478448275862069,0.7274649784482758
0.011996565193965518,0.009765625,0.8060344827586207,0.7196928879310345
0.017339939024390245,0.01953125,0.2804878048780488,0.8774294969512195
0.008592481737012986,0.005859375,0.6147186147186148,0.7885108056006493
0.013666719692684768,0.0146484375,0.7471719457013575,0.8223171780731524
0.018099440076638478,0.015625,0.7571353065539113,0.7478693181818181
0.02017900357744108,0.015625,0.7011784511784511,0.6901534880050505
0.02319379926801802,0.021484375,0.8108108108108107,0.8174857474662163
0.015896267361111112,0.0078125,0.6425925925925926,0.7095594618055556
0.01972095160738714,0.0166015625,0.563953488372093,0.7390280330882353
0.028869893127705628,0.021484375,0.8863636363636364,0.8250896239177489
0.030742408192090398,0.03125,1.0,0.6766916048728814
0.005078125,0.00390625,0.4,0.7125
0.010689113451086956,0.0078125,0.7047101449275363,0.6214617300724637
0.011386438640808343,0.0078125,0.7307692307692308,0.7174818692959584
0.02633359566953317,0.021484375,0.6971744471744472,0.7057403639434889
0.00855640184169279,0.005859375,0.6886102403343782,0.8020792515673981
0.019558566433566432,0.013671875,0.6171328671328671,0.6113690996503496
0.01041141633064516,0.0078125,0.5931899641577061,0.7188200044802867
0.014046663851351351,0.01171875,0.7108108108108109,0.5791068412162163
0.01453764619883041,0.009765625,0.5450292397660819,0.7433422423245615
0.011345629422169812,0.009765625,0.5771226415094339,0.7972361438679245
0.014711568202907515,0.013671875,0.8396226415094339,0.8806249758351377
0.03135416666666667,0.033203125,0.8200000000000001,0.5769140625
0.014436848958333333,0.013671875,0.725,0.62578125
0.009437333776595745,0.005859375,0.6978723404255319,0.5940242686170213
0.017098900370959194,0.015625,0.6637519872813991,0.7755376010201378
0.020768229166666666,0.01806640625,0.8666666666666667,0.5230143229166667
0.026866861979166667,0.0244140625,0.71,0.7721744791666667
0.03583519345238095,0.033203125,0.7464285714285714,0.6692987351190476
0.019412157012195123,0.0205078125,0.5304878048780488,0.5869021532012195
0.015449719551282052,0.01025390625,0.7564102564102564,0.61962890625
0.01877322635135135,0.017578125,0.6308108108108108,0.7120755912162162
0.016043526785714288,0.015625,0.5793650793650793,0.6422138516865079
0.012622948000733675,0.0078125,0.6082171680117388,0.7308642470652971
0.013891718857240906,0.009765625,0.6688400823610158,0.7335908008750858
0.008704552283653846,0.00634765625,0.7163461538461539,0.6308969350961539
0.018775647095959594,0.015625,0.6419191919191919,0.7159564393939394
0.016194661458333332,0.0126953125,0.47916666666666663,0.5603841145833333
0.03853138706140351,0.037109375,0.9210526315789473,0.5382401315789473
0.011027018229166668,0.00390625,0.4722222222222222,0.7482638888888888
0.012757382150423728,0.01171875,0.875,0.7245431673728814
0.011944806134259259,0.009765625,0.5523148148148148,0.7291449652777777
0.031697591145833336,0.02734375,0.75,0.6129557291666667
0.025369735962566843,0.0166015625,0.5227272727272727,0.6435024649064172
0.01588686512002342,0.013671875,0.8571428571428572,0.8883413989314988
0.013671875,0.013671875,0.25,0.713623046875
0.015635850694444446,0.015625,0.7555555555555555,0.8277018229166666
0.03201349431818182,0.029296875,0.8113636363636363,0.6326882102272727
0.022760947296238246,0.013671875,0.7037617554858934,0.7218235697492164
0.016671316964285712,0.0146484375,0.6071428571428572,0.6363002232142857
0.01646686422413793,0.0146484375,0.5603448275862069,0.5588126346982758
0.0302734375,0.01953125,0.9285714285714286,0.47433035714285715
0.01698190789473684,0.013671875,0.8210526315789474,0.5192948190789474
0.014676743659420292,0.01220703125,0.9130434782608696,0.5926531363224637
0.019079362383540372,0.01953125,0.8136645962732919,0.6518190751164596
0.01595168548747764,0.01171875,0.5447227191413238,0.6491887019230769
0.030944010416666667,0.0341796875,0.96,0.84154296875
0.03671875,0.037109375,0.8666666666666667,0.5085286458333333
0.025971912202380952,0.0234375,0.626984126984127,0.6837952628968254
0.01148042224702381,0.00390625,0.4464285714285714,0.7316429501488095
0.012366263854679803,0.009765625,0.6738916256157635,0.803230834359606
0.017159598214285712,0.009765625,0.6571428571428571,0.7165736607142856
0.014933268229166668,0.009765625,0.5555555555555556,0.6895616319444444
0.020517113095238095,0.015625,0.7428571428571429,0.8487909226190475
0.014711568202907515,0.013671875,0.8396226415094339,0.8806249758351377
0.013893821022727272,0.0078125,0.5575757575757576,0.6514293323863636
0.021186755952380953,0.017578125,0.7214285714285715,0.5882440476190476
0.01809939822635135,0.015625,0.5483108108108108,0.7447318412162163
0.01879773135669362,0.013671875,0.8396226415094339,0.9050672450584007
0.010904947916666668,0.00439453125,0.5625,0.6622721354166667
0.015921456473214288,0.01611328125,0.6696428571428572,0.5562220982142857
0.011555989583333332,0.0078125,0.6041666666666666,0.6302083333333333
0.014599098976480837,0.013671875,0.637630662020906,0.8042570639155052
0.02138157894736842,0.01953125,0.4824561403508772,0.9307839912280702
0.029441550925925927,0.029296875,0.8148148148148149,0.5824652777777778
0.024368122059811828,0.017578125,0.75,0.8517725134408602
0.028235761634199136,0.0234375,0.8214285714285714,0.7946716044372295
0.008992866847826088,0.0078125,0.8565217391304347,0.5888586956521739
0.025146484375,0.013671875,0.6660714285714285,0.6444475446428571
0.013065011160714287,0.01171875,0.4803571428571428,0.7409598214285714
0.011493389423076924,0.0107421875,0.6164529914529915,0.7801398904914529
0.007649739583333333,0.005859375,0.5,0.65234375
0.025150862068965517,0.0263671875,0.8910344827586207,0.8310600754310344
0.021083966256957326,0.017578125,0.8557513914656771,0.7239390074211502
0.012183095894607844,0.01171875,0.5904411764705882,0.7870557598039216
0.010761663105413107,0.0078125,0.7186609686609686,0.7011551816239316
0.015972945919262835,0.013671875,0.653576129881527,0.7960642688679245
0.014241536458333334,0.01220703125,0.875,0.5252278645833334
0.01953125,0.01171875,0.5303030303030303,0.6431107954545454
0.016793673155737703,0.0166015625,0.75,0.6751368788422132
0.013986895161290322,0.01171875,0.3709677419354839,0.8520665322580645
